 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
1,5XmNG3K_1_FITC.tif,201.7026,4833.7395,325.0000,9279.0000,0.9606,5429.0000,1.1191,0.8936,0.9333
2,5XmNG3K_1_FITC.tif,183.0578,1224.9259,174.0000,2082.0000,0.8718,1337.0000,1.2630,0.7918,0.8889
3,5XmNG3K_1_FITC.tif,377.9804,814.3767,43.0000,2265.0000,0.7386,541.0000,1.7748,0.5635,0.8762
4,5XmNG3K_1_FITC.tif,115.2586,917.3235,314.0000,1468.0000,0.8771,917.0000,1.1305,0.8846,0.8718
5,5XmNG3K_1_FITC.tif,244.0771,340.0764,41.0000,876.0000,0.8758,284.0000,1.5451,0.6472,0.9260
6,5XmNG3K_1_FITC.tif,264.4168,2647.7500,262.0000,5362.0000,0.8529,2724.0000,1.6253,0.6153,0.9096
7,5XmNG3K_1_FITC.tif,193.2277,994.1228,256.0000,1740.0000,0.8336,926.0000,1.5780,0.6337,0.9012
8,5XmNG3K_1_FITC.tif,293.2315,5058.7977,408.0000,12768.0000,0.8802,4551.0000,1.4378,0.6955,0.9202
9,5XmNG3K_1_FITC.tif,377.9804,856.3991,150.0000,2208.0000,0.7927,720.0000,1.6622,0.6016,0.9010
10,5XmNG3K_1_FITC.tif,257.6369,253.9605,28.0000,549.0000,0.9487,266.0000,1.4093,0.7096,0.9412
11,5XmNG3K_1_FITC.tif,225.4323,949.5414,142.0000,2299.0000,0.9456,768.0000,1.0625,0.9412,0.9236
12,5XmNG3K_1_FITC.tif,276.2817,793.5644,9.0000,1905.0000,0.9663,756.0000,1.0120,0.9881,0.9395
13,5XmNG3K_1_FITC.tif,242.3821,1107.5524,137.0000,2250.0000,0.9778,1171.0000,1.2913,0.7744,0.9408
14,5XmNG3K_1_FITC.tif,381.3704,1705.8133,193.0000,4580.0000,0.8092,1467.0000,1.6718,0.5982,0.9128
15,5XmNG3K_1_FITC.tif,225.4323,265.2632,41.0000,491.0000,0.8850,289.0000,1.4791,0.6761,0.9236
16,5XmNG3K_1_FITC.tif,181.3628,239.1963,0.0000,541.0000,0.9584,235.0000,1.2175,0.8214,0.9145
17,5XmNG3K_1_FITC.tif,249.1620,359.8639,4.0000,765.0000,0.9674,326.0000,1.2372,0.8083,0.9304
18,5XmNG3K_1_FITC.tif,169.4980,1851.8100,386.0000,2738.0000,0.9805,2040.0000,1.0254,0.9752,0.9390
19,5XmNG3K_1_FITC.tif,216.9574,1021.3438,173.0000,1806.0000,0.9630,1105.0000,1.2023,0.8317,0.9209
20,5XmNG3K_1_FITC.tif,142.3783,258.4286,111.0000,434.0000,0.9569,258.0000,1.1724,0.8529,0.9081
21,5XmNG3K_1_FITC.tif,267.8068,215.3228,75.0000,316.0000,0.9609,220.0000,1.1117,0.8995,0.9405
22,5XmNG3K_1_FITC.tif,166.1080,744.0714,136.0000,1396.0000,0.9480,788.0000,1.2036,0.8309,0.9074
23,5XmNG3K_1_FITC.tif,189.8377,634.2679,110.0000,1029.0000,0.8426,721.0000,1.6992,0.5885,0.8960
24,5XmNG3K_1_FITC.tif,194.9227,627.5478,32.0000,1488.0000,0.9013,584.0000,1.2319,0.8118,0.9020
25,5XmNG3K_1_FITC.tif,144.0733,410.7059,45.0000,857.0000,0.9217,434.0000,1.4461,0.6915,0.9043
26,5XmNG3K_1_FITC.tif,623.7525,316.2554,46.0000,622.0000,0.7700,302.0000,1.7885,0.5591,0.8900
27,5XmNG3K_1_FITC.tif,330.5210,816.5692,75.0000,1704.0000,0.9291,838.0000,1.2934,0.7731,0.9264
28,5XmNG3K_1_FITC.tif,262.7218,496.2452,4.0000,1268.0000,0.9188,347.0000,1.3929,0.7179,0.9309
29,5XmNG3K_1_FITC.tif,245.7720,736.3379,125.0000,1244.0000,0.9914,818.0000,1.0553,0.9476,0.9385
30,5XmNG3K_1_FITC.tif,247.4670,235.8014,27.0000,495.0000,0.9113,241.0000,1.2814,0.7804,0.9270
31,5XmNG3K_1_FITC.tif,301.7064,1169.7640,53.0000,2466.0000,0.9366,1169.0000,1.1766,0.8499,0.9468
32,5XmNG3K_1_FITC.tif,308.4863,1068.9780,131.0000,2096.0000,0.8838,1127.0000,1.4635,0.6833,0.9357
33,5XmNG3K_1_FITC.tif,193.2277,934.3333,71.0000,2459.0000,0.9482,787.0000,1.2735,0.7852,0.9306
34,5XmNG3K_1_FITC.tif,371.2005,7150.3242,254.0000,18720.0000,0.9256,5790.0000,1.2425,0.8048,0.9339
35,5XmNG3K_1_FITC.tif,272.8917,535.9193,78.0000,899.0000,0.9210,582.0000,1.3737,0.7280,0.9306
36,5XmNG3K_1_FITC.tif,177.9729,2122.2571,83.0000,3774.0000,0.8843,2384.0000,1.5315,0.6529,0.9013
37,5XmNG3K_1_FITC.tif,315.2662,1218.8925,81.0000,3444.0000,0.9244,878.0000,1.2686,0.7883,0.9370
38,5XmNG3K_1_FITC.tif,179.6678,341.3585,38.0000,759.0000,0.9323,334.0000,1.1856,0.8435,0.9298
39,5XmNG3K_1_FITC.tif,254.2469,779.8467,79.0000,1956.0000,0.8799,606.0000,1.5342,0.6518,0.9231
40,5XmNG3K_1_FITC.tif,337.3009,7326.3719,150.0000,18890.0000,0.9572,5482.0000,1.1321,0.8833,0.9365
41,5XmNG3K_1_FITC.tif,186.4478,293.1636,81.0000,494.0000,0.9675,312.0000,1.0659,0.9382,0.9402
42,5XmNG3K_1_FITC.tif,300.0114,1791.9831,47.0000,4845.0000,0.9005,1311.0000,1.3998,0.7144,0.9219
43,5XmNG3K_1_FITC.tif,298.3164,406.1136,15.0000,865.0000,0.9487,414.0000,1.2296,0.8133,0.9337
44,5XmNG3K_1_FITC.tif,296.6214,6906.9600,212.0000,18009.0000,0.8904,6180.0000,1.2050,0.8299,0.9138
45,5XmNG3K_1_FITC.tif,157.6331,491.4409,161.0000,769.0000,0.8711,509.0000,1.7154,0.5829,0.9118
46,5XmNG3K_1_FITC.tif,294.9264,3801.8218,174.0000,14543.0000,0.9709,1948.0000,1.1678,0.8563,0.9508
47,5XmNG3K_1_FITC.tif,306.7913,420.7072,55.0000,879.0000,0.9299,384.0000,1.2567,0.7958,0.9452
48,5XmNG3K_1_FITC.tif,518.6638,1251.8529,78.0000,2568.0000,0.7166,1287.0000,1.9948,0.5013,0.8583
49,5XmNG3K_1_FITC.tif,393.2353,964.7284,46.0000,2013.0000,0.8938,878.0000,1.3024,0.7678,0.9336
50,5XmNG3K_1_FITC.tif,247.4670,5504.5890,721.0000,10606.0000,0.8439,5728.0000,1.1577,0.8638,0.9040
51,5XmNG3K_1_FITC.tif,189.8377,254.5714,36.0000,442.0000,0.9851,270.0000,1.0884,0.9187,0.9492
52,5XmNG3K_1_FITC.tif,472.8993,2214.9140,201.0000,6627.0000,0.8088,1346.0000,1.0683,0.9361,0.8971
53,5XmNG3K_1_FITC.tif,115.2586,1401.7206,373.0000,2005.0000,1.0000,1437.0000,1.1750,0.8510,0.9067
54,5XmNG3K_1_FITC.tif,310.1813,1068.8907,184.0000,1863.0000,0.9311,1252.0000,1.4035,0.7125,0.9313
55,5XmNG3K_1_FITC.tif,332.2160,13185.7959,251.0000,52042.0000,0.9518,9443.0000,1.1360,0.8803,0.9469
56,5XmNG3K_1_FITC.tif,147.4632,419.4943,92.0000,776.0000,0.8817,411.0000,1.5917,0.6283,0.9158
57,5XmNG3K_1_FITC.tif,174.5829,614.4757,185.0000,871.0000,0.8417,617.0000,1.4262,0.7012,0.8879
58,5XmNG3K_1_FITC.tif,269.5018,2746.2327,91.0000,7288.0000,0.9670,1847.0000,1.2218,0.8184,0.9436
59,5XmNG3K_1_FITC.tif,223.7373,498.1061,45.0000,1217.0000,0.9385,491.0000,1.3306,0.7515,0.9362
60,5XmNG3K_1_FITC.tif,298.3164,1657.2216,87.0000,4267.0000,0.9169,1379.0000,1.4123,0.7081,0.9337
61,5XmNG3K_1_FITC.tif,261.0269,434.2208,74.0000,880.0000,0.9366,402.0000,1.2378,0.8079,0.9305
62,5XmNG3K_1_FITC.tif,442.3897,853.3065,100.0000,1889.0000,0.6705,747.0000,2.0425,0.4896,0.8600
63,5XmNG3K_1_FITC.tif,281.3666,812.4036,45.0000,1553.0000,0.8330,852.0000,1.5062,0.6639,0.8949
64,5XmNG3K_1_FITC.tif,216.9574,1078.0703,314.0000,1675.0000,0.7247,1142.0000,2.1270,0.4701,0.8562
65,5XmNG3K_1_FITC.tif,144.0733,376.6118,59.0000,696.0000,1.0000,398.0000,1.0641,0.9398,0.9497
66,5XmNG3K_1_FITC.tif,147.4632,1263.7586,304.0000,2107.0000,0.9379,1288.0000,1.2187,0.8206,0.9508
67,5XmNG3K_1_FITC.tif,303.4013,1104.5028,182.0000,2416.0000,0.8338,1074.0000,1.4547,0.6874,0.8950
68,5XmNG3K_1_FITC.tif,218.6524,981.4264,72.0000,2042.0000,0.8820,947.0000,1.3614,0.7346,0.8897
69,5XmNG3K_1_FITC.tif,144.0733,506.7647,226.0000,667.0000,0.7962,522.0000,1.8447,0.5421,0.8901
