 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
899,5XmNG2_2.tif,81.7721,216.5648,112.0000,315.0000,0.8597,218.0000,1.0908,0.9168,0.9147
900,5XmNG2_2.tif,151.6809,5023.9385,581.0000,12859.0000,0.9223,4989.0000,1.0934,0.9145,0.9409
901,5XmNG2_2.tif,116.9384,837.1594,371.0000,1448.0000,0.8181,842.0000,1.4831,0.6743,0.9064
902,5XmNG2_2.tif,162.2732,821.0783,188.0000,1566.0000,0.8368,817.0000,1.6080,0.6219,0.9341
903,5XmNG2_2.tif,153.7994,290.1928,74.0000,525.0000,0.8696,305.0000,1.2820,0.7801,0.9429
904,5XmNG2_2.tif,216.9291,684.5684,198.0000,1120.0000,0.6934,698.0000,1.3594,0.7356,0.8612
905,5XmNG2_2.tif,149.9862,669.3701,186.0000,1404.0000,0.8737,683.0000,1.3589,0.7359,0.9503
906,5XmNG2_2.tif,231.7583,1363.0000,349.0000,2413.0000,0.7334,1389.0000,1.9729,0.5069,0.9240
907,5XmNG2_2.tif,157.1889,724.1995,172.0000,1393.0000,0.8033,761.0000,1.3459,0.7430,0.9027
908,5XmNG2_2.tif,119.9042,1027.8728,237.0000,1774.0000,0.9342,1070.0000,1.2067,0.8287,0.9577
909,5XmNG2_2.tif,126.2595,398.1040,149.0000,701.0000,0.8740,392.0000,1.1494,0.8700,0.9506
910,5XmNG2_2.tif,91.9407,139.5253,43.0000,272.0000,0.8978,140.0000,1.4449,0.6921,0.9353
911,5XmNG2_2.tif,128.8017,455.5099,130.0000,782.0000,0.8507,460.0000,1.5609,0.6407,0.9282
912,5XmNG2_2.tif,108.0409,274.4510,61.0000,501.0000,0.8287,291.0000,1.6812,0.5948,0.9222
913,5XmNG2_2.tif,80.9247,444.4136,221.0000,641.0000,0.8780,441.0000,1.4704,0.6801,0.9272
914,5XmNG2_2.tif,102.9566,244.4239,45.0000,383.0000,0.8296,248.0000,1.7444,0.5733,0.9033
915,5XmNG2_2.tif,161.4258,567.5249,147.0000,961.0000,0.8271,576.0000,1.4186,0.7049,0.9104
916,5XmNG2_2.tif,148.2914,1017.7000,267.0000,1536.0000,0.8697,1072.0000,1.1689,0.8555,0.9333
917,5XmNG2_2.tif,119.9042,405.6113,192.0000,580.0000,0.8792,406.0000,1.5026,0.6655,0.9309
918,5XmNG2_2.tif,111.0067,135.6412,47.0000,226.0000,0.8746,135.0000,1.4799,0.6757,0.9291
919,5XmNG2_2.tif,124.9885,1154.1119,227.0000,2072.0000,0.8171,1188.0000,1.7695,0.5651,0.9277
920,5XmNG2_2.tif,157.6126,1591.1022,301.0000,2821.0000,0.9270,1646.0000,1.1013,0.9080,0.9454
921,5XmNG2_2.tif,146.1730,404.1739,98.0000,714.0000,0.8681,410.0000,1.1015,0.9078,0.9212
922,5XmNG2_2.tif,117.7857,442.7950,148.0000,687.0000,0.8390,452.0000,1.3985,0.7151,0.9376
923,5XmNG2_2.tif,97.8723,1065.1602,340.0000,1640.0000,0.8899,1117.0000,1.3997,0.7144,0.9390
924,5XmNG2_2.tif,154.6468,1051.7479,240.0000,1945.0000,0.8604,1087.0000,1.2958,0.7717,0.9359
925,5XmNG2_2.tif,192.3551,622.4339,204.0000,985.0000,0.8820,644.0000,1.2664,0.7896,0.9380
926,5XmNG2_2.tif,133.8860,159.5032,63.0000,258.0000,0.8062,161.0000,1.5413,0.6488,0.9173
927,5XmNG2_2.tif,164.8153,853.6941,163.0000,1569.0000,0.8941,906.0000,1.4753,0.6778,0.9581
928,5XmNG2_2.tif,109.7356,301.0541,105.0000,453.0000,0.9163,314.0000,1.4391,0.6949,0.9384
929,5XmNG2_2.tif,138.9702,599.5610,139.0000,977.0000,0.9410,620.0000,1.1844,0.8443,0.9466
930,5XmNG2_2.tif,116.5147,1361.1818,211.0000,2604.0000,0.8609,1387.0000,1.4767,0.6772,0.9322
931,5XmNG2_2.tif,109.7356,320.2548,132.0000,498.0000,0.9423,323.0000,1.1524,0.8678,0.9418
932,5XmNG2_2.tif,159.7310,671.8064,223.0000,1232.0000,0.9092,681.0000,1.3938,0.7175,0.9532
933,5XmNG2_2.tif,115.2436,316.6213,92.0000,588.0000,0.9256,313.0000,1.3408,0.7458,0.9444
934,5XmNG2_2.tif,99.9908,680.6271,123.0000,1398.0000,0.8834,692.0000,1.3900,0.7194,0.9273
935,5XmNG2_2.tif,129.6491,1122.9216,209.0000,2567.0000,0.7961,1028.0000,1.2755,0.7840,0.8730
936,5XmNG2_2.tif,123.2937,1360.5189,242.0000,2382.0000,0.9181,1425.0000,1.2741,0.7849,0.9479
937,5XmNG2_2.tif,92.3644,183.4817,69.0000,282.0000,0.9214,186.0000,1.2643,0.7910,0.9277
938,5XmNG2_2.tif,149.5625,346.3739,84.0000,635.0000,0.8400,352.0000,1.5373,0.6505,0.9063
939,5XmNG2_2.tif,159.3073,262.6356,66.0000,440.0000,0.8864,272.0000,1.2964,0.7714,0.9519
940,5XmNG2_2.tif,127.9543,183.6490,82.0000,294.0000,0.7890,187.0000,1.8745,0.5335,0.9264
941,5XmNG2_2.tif,175.4075,1580.6884,392.0000,3245.0000,0.7401,1537.0000,1.9608,0.5100,0.9169
942,5XmNG2_2.tif,105.0751,420.2621,134.0000,647.0000,0.8507,441.0000,1.4923,0.6701,0.9288
943,5XmNG2_2.tif,180.9155,441.4379,90.0000,737.0000,0.7571,464.0000,2.0299,0.4926,0.9478
944,5XmNG2_2.tif,257.6034,2087.1299,411.0000,4577.0000,0.8038,1770.0000,1.4870,0.6725,0.9198
945,5XmNG2_2.tif,106.7698,180.5079,78.0000,299.0000,0.7283,181.0000,2.2356,0.4473,0.9265
946,5XmNG2_2.tif,138.9702,335.0427,113.0000,558.0000,0.6562,350.0000,2.4332,0.4110,0.8735
947,5XmNG2_2.tif,87.2801,255.4466,117.0000,415.0000,0.6954,260.0000,2.2328,0.4479,0.8601
948,5XmNG2_2.tif,209.7264,2277.7879,671.0000,3689.0000,0.8394,2244.0000,1.4813,0.6751,0.9270
949,5XmNG2_2.tif,166.0864,347.8112,111.0000,582.0000,0.8698,354.0000,1.5547,0.6432,0.9423
950,5XmNG2_2.tif,120.7516,400.9614,160.0000,584.0000,0.9262,408.0000,1.0818,0.9244,0.9360
951,5XmNG2_2.tif,167.3574,1057.7443,266.0000,1750.0000,0.8575,1125.0000,1.3110,0.7628,0.9316
952,5XmNG2_2.tif,141.9361,451.9552,137.0000,807.0000,0.9374,471.0000,1.2188,0.8205,0.9477
953,5XmNG2_2.tif,80.5010,693.4842,265.0000,1012.0000,0.9103,716.0000,1.1407,0.8766,0.9524
954,5XmNG2_2.tif,105.4987,901.6185,444.0000,1323.0000,0.8156,897.0000,1.3940,0.7174,0.9055
955,5XmNG2_2.tif,127.5306,1384.7276,257.0000,2466.0000,0.9182,1474.0000,1.2509,0.7994,0.9406
956,5XmNG2_2.tif,166.0864,1717.5179,442.0000,2932.0000,0.9391,1813.0000,1.0325,0.9685,0.9503
957,5XmNG2_2.tif,121.5990,1873.5784,446.0000,3007.0000,0.8917,1913.0000,1.2208,0.8191,0.9379
958,5XmNG2_2.tif,158.0363,431.7668,106.0000,746.0000,0.8936,455.0000,1.2542,0.7973,0.9395
959,5XmNG2_2.tif,126.2595,285.5235,88.0000,500.0000,0.9258,289.0000,1.2842,0.7787,0.9445
960,5XmNG2_2.tif,148.7151,528.5271,150.0000,813.0000,0.9043,543.0000,1.2383,0.8076,0.9423
961,5XmNG2_2.tif,114.8199,104.6347,46.0000,184.0000,0.8807,105.0000,1.2264,0.8154,0.9297
962,5XmNG2_2.tif,125.8359,897.9024,388.0000,1405.0000,0.7068,902.0000,1.7200,0.5814,0.8366
963,5XmNG2_2.tif,181.7629,2311.4522,625.0000,3687.0000,0.9288,2460.0000,1.1864,0.8429,0.9576
964,5XmNG2_2.tif,155.4941,1535.3460,480.0000,2446.0000,0.7191,1530.0000,2.0050,0.4988,0.8790
965,5XmNG2_2.tif,161.0021,1812.9921,489.0000,3239.0000,0.8958,1919.0000,1.3853,0.7219,0.9429
966,5XmNG2_2.tif,140.6650,720.8012,285.0000,1213.0000,0.7367,709.0000,1.6069,0.6223,0.8691
967,5XmNG2_2.tif,157.1889,364.6954,113.0000,616.0000,0.8607,379.0000,1.3477,0.7420,0.9381
968,5XmNG2_2.tif,208.8790,346.6329,93.0000,704.0000,0.6301,357.0000,2.3513,0.4253,0.8796
969,5XmNG2_2.tif,186.8472,322.7438,93.0000,503.0000,0.8694,343.0000,1.4564,0.6866,0.9413
970,5XmNG2_2.tif,151.2572,1865.8964,513.0000,3136.0000,0.8393,1917.0000,1.6377,0.6106,0.9507
971,5XmNG2_2.tif,172.4417,489.3022,82.0000,979.0000,0.7134,493.0000,2.0066,0.4984,0.8725
972,5XmNG2_2.tif,115.2436,309.5257,114.0000,489.0000,0.7612,311.0000,1.9083,0.5240,0.8903
973,5XmNG2_2.tif,116.9384,426.1884,221.0000,660.0000,0.8803,426.0000,1.3651,0.7326,0.9324
974,5XmNG2_2.tif,130.4964,527.8182,154.0000,864.0000,0.8995,558.0000,1.4048,0.7119,0.9390
975,5XmNG2_2.tif,158.8836,797.9547,245.0000,1145.0000,0.6960,861.0000,2.4660,0.4055,0.9202
976,5XmNG2_2.tif,142.7834,682.8902,164.0000,1123.0000,0.8597,687.0000,1.3997,0.7144,0.9322
977,5XmNG2_2.tif,175.4075,398.6184,119.0000,736.0000,0.8640,394.0000,1.4376,0.6956,0.9441
978,5XmNG2_2.tif,153.3757,290.4227,107.0000,434.0000,0.8343,295.0000,1.2939,0.7729,0.9130
979,5XmNG2_2.tif,97.4486,381.1696,146.0000,540.0000,0.7593,399.0000,1.4571,0.6863,0.9182
980,5XmNG2_2.tif,155.9178,506.0788,265.0000,736.0000,0.8144,514.0000,1.6147,0.6193,0.9352
981,5XmNG2_2.tif,113.5488,169.7948,52.0000,293.0000,0.8709,168.0000,1.2215,0.8186,0.9178
982,5XmNG2_2.tif,155.0704,617.4372,259.0000,994.0000,0.8571,614.0000,1.4909,0.6707,0.9313
983,5XmNG2_2.tif,128.3780,267.3597,78.0000,488.0000,0.8849,267.0000,1.2789,0.7819,0.9366
984,5XmNG2_2.tif,115.2436,216.5588,51.0000,397.0000,0.7557,217.0000,2.1667,0.4615,0.9097
985,5XmNG2_2.tif,138.5465,372.6911,97.0000,609.0000,0.7812,378.0000,1.5458,0.6469,0.9058
986,5XmNG2_2.tif,152.9520,919.3629,271.0000,1563.0000,0.9146,954.0000,1.2568,0.7957,0.9438
987,5XmNG2_2.tif,95.3302,510.3778,134.0000,778.0000,0.8026,530.0000,1.6287,0.6140,0.8982
988,5XmNG2_2.tif,95.7539,146.2035,74.0000,232.0000,0.7969,146.0000,1.9137,0.5225,0.9262
989,5XmNG2_2.tif,116.0910,325.9562,122.0000,522.0000,0.7943,335.0000,1.6768,0.5964,0.9028
990,5XmNG2_2.tif,142.3597,297.7798,88.0000,524.0000,0.8431,305.0000,1.2423,0.8050,0.9307
991,5XmNG2_2.tif,193.2025,634.7895,260.0000,949.0000,0.9179,660.0000,1.0257,0.9749,0.9590
992,5XmNG2_2.tif,160.1547,278.8783,120.0000,459.0000,0.8312,282.0000,1.5642,0.6393,0.9462
993,5XmNG2_2.tif,94.9065,103.8884,24.0000,172.0000,0.8734,105.0000,1.5952,0.6269,0.9237
994,5XmNG2_2.tif,136.4281,478.0901,128.0000,704.0000,0.8984,493.0000,1.3625,0.7339,0.9499
995,5XmNG2_2.tif,133.0386,555.1592,255.0000,885.0000,0.8487,550.0000,1.2217,0.8185,0.9318
996,5XmNG2_2.tif,197.0157,1450.5957,352.0000,2378.0000,0.7531,1496.0000,2.0156,0.4961,0.9181
997,5XmNG2_2.tif,127.5306,303.2492,87.0000,542.0000,0.8609,303.0000,1.5029,0.6654,0.9495
998,5XmNG2_2.tif,151.2572,1230.9720,401.0000,2452.0000,0.8305,1232.0000,1.6501,0.6060,0.9225
999,5XmNG2_2.tif,175.4075,633.0362,320.0000,1046.0000,0.8161,596.0000,1.4108,0.7088,0.9293
1000,5XmNG2_2.tif,97.4486,182.2217,90.0000,278.0000,0.8438,186.0000,1.3726,0.7285,0.8967
1001,5XmNG2_2.tif,83.0432,1575.6939,549.0000,3108.0000,0.7616,1511.0000,1.5790,0.6333,0.8970
1002,5XmNG2_2.tif,173.2891,1627.3692,467.0000,2559.0000,0.9279,1723.0000,1.1457,0.8728,0.9490
1003,5XmNG2_2.tif,153.7994,303.0028,121.0000,572.0000,0.8638,289.0000,1.0172,0.9831,0.9248
1004,5XmNG2_2.tif,139.3939,965.8723,183.0000,1726.0000,0.8830,1009.0000,1.5054,0.6643,0.9400
1005,5XmNG2_2.tif,155.9178,927.2065,206.0000,1424.0000,0.8960,1004.0000,1.2796,0.7815,0.9388
1006,5XmNG2_2.tif,108.0409,166.0549,80.0000,270.0000,0.9096,163.0000,1.3731,0.7283,0.9410
1007,5XmNG2_2.tif,136.4281,236.5186,91.0000,403.0000,0.8158,240.0000,1.4563,0.6867,0.9200
1008,5XmNG2_2.tif,206.3369,909.9959,214.0000,1401.0000,0.8420,980.0000,1.5778,0.6338,0.9447
1009,5XmNG2_2.tif,174.5602,352.4951,146.0000,624.0000,0.8841,360.0000,1.5078,0.6632,0.9626
1010,5XmNG2_2.tif,88.5512,278.5837,100.0000,443.0000,0.8755,279.0000,1.4387,0.6951,0.9127
1011,5XmNG2_2.tif,94.4828,127.1121,45.0000,202.0000,0.8770,127.0000,1.2103,0.8263,0.9177
1012,5XmNG2_2.tif,122.0226,308.0660,92.0000,528.0000,0.8627,315.0000,1.4430,0.6930,0.9246
1013,5XmNG2_2.tif,183.4577,318.3441,96.0000,522.0000,0.6705,334.0000,2.5398,0.3937,0.8891
1014,5XmNG2_2.tif,132.1912,470.0705,137.0000,841.0000,0.9517,474.0000,1.1911,0.8395,0.9498
1015,5XmNG2_2.tif,183.0340,916.0833,313.0000,1421.0000,0.8465,945.0000,1.6710,0.5984,0.9453
1016,5XmNG2_2.tif,149.5625,1151.2153,263.0000,3708.0000,0.8061,1077.0000,1.6431,0.6086,0.9277
1017,5XmNG2_2.tif,103.8040,269.2327,159.0000,455.0000,0.8988,267.0000,1.3724,0.7286,0.9333
1018,5XmNG2_2.tif,166.9338,1908.8528,534.0000,2833.0000,0.8938,2038.0000,1.1936,0.8378,0.9426
1019,5XmNG2_2.tif,181.7629,2673.5991,799.0000,3930.0000,0.9033,2870.0000,1.1925,0.8386,0.9418
1020,5XmNG2_2.tif,119.4805,542.7730,233.0000,908.0000,0.8031,544.0000,1.7854,0.5601,0.9276
1021,5XmNG2_2.tif,232.1820,383.2263,104.0000,613.0000,0.9421,395.0000,1.1274,0.8870,0.9580
1022,5XmNG2_2.tif,185.1524,681.5057,254.0000,1261.0000,0.6127,685.0000,1.3003,0.7691,0.8261
1023,5XmNG2_2.tif,112.7015,771.6654,328.0000,1107.0000,0.8577,780.0000,1.3347,0.7492,0.9094
1024,5XmNG2_2.tif,140.2413,667.3142,116.0000,1273.0000,0.8248,653.0000,1.6847,0.5936,0.9324
1025,5XmNG2_2.tif,197.4394,553.5558,111.0000,969.0000,0.8263,568.0000,1.6409,0.6094,0.9452
1026,5XmNG2_2.tif,191.9314,786.8675,239.0000,1218.0000,0.9175,824.0000,1.3790,0.7252,0.9608
1027,5XmNG2_2.tif,96.1776,298.0925,106.0000,507.0000,0.7939,291.0000,1.4750,0.6780,0.8902
1028,5XmNG2_2.tif,109.7356,343.7838,152.0000,530.0000,0.8986,344.0000,1.1016,0.9077,0.9184
1029,5XmNG2_2.tif,107.6172,178.6575,65.0000,310.0000,0.8101,176.0000,1.7460,0.5727,0.9071
1030,5XmNG2_2.tif,149.5625,499.1558,198.0000,875.0000,0.7935,491.0000,1.5337,0.6520,0.9086
1031,5XmNG2_2.tif,103.8040,591.3429,218.0000,878.0000,0.9519,612.0000,1.1219,0.8914,0.9570
1032,5XmNG2_2.tif,183.0340,342.1574,165.0000,501.0000,0.6383,346.0000,1.3273,0.7534,0.8316
1033,5XmNG2_2.tif,123.7174,287.5445,80.0000,456.0000,0.8813,302.0000,1.4355,0.6966,0.9435
