 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
1,mNG3A_1.tif,101.2618,335.4937,111.0000,629.0000,0.7767,325.0000,1.8418,0.5429,0.9105
2,mNG3A_1.tif,146.1730,507.4609,121.0000,879.0000,0.7200,517.0000,2.0091,0.4977,0.8903
3,mNG3A_1.tif,89.8222,406.6415,129.0000,638.0000,0.8513,415.0000,1.5736,0.6355,0.9138
4,mNG3A_1.tif,227.5214,225.2402,81.0000,414.0000,0.7029,219.0000,1.1148,0.8970,0.8606
5,mNG3A_1.tif,81.3484,127.9010,47.0000,195.0000,0.7397,127.0000,1.5882,0.6296,0.8533
6,mNG3A_1.tif,128.8017,1390.3520,338.0000,2317.0000,0.9273,1506.0000,1.1182,0.8943,0.9412
7,mNG3A_1.tif,163.9679,871.9535,228.0000,1305.0000,0.8978,943.0000,1.2459,0.8026,0.9428
8,mNG3A_1.tif,164.8153,286.3368,100.0000,534.0000,0.8242,279.0000,1.7416,0.5742,0.9373
9,mNG3A_1.tif,118.2094,293.9785,106.0000,513.0000,0.9313,298.0000,1.1736,0.8521,0.9410
10,mNG3A_1.tif,104.2277,247.8333,111.0000,450.0000,0.7702,248.0000,1.7792,0.5621,0.8945
11,mNG3A_1.tif,99.1434,317.7179,94.0000,526.0000,0.8485,319.0000,1.7410,0.5744,0.9379
12,mNG3A_1.tif,116.0910,727.1642,214.0000,2457.0000,0.8121,575.0000,1.7408,0.5745,0.9226
13,mNG3A_1.tif,99.9908,134.6102,66.0000,211.0000,0.9477,136.0000,1.0529,0.9498,0.9347
14,mNG3A_1.tif,129.2254,99.1246,33.0000,184.0000,0.8047,99.0000,1.4328,0.6979,0.9037
15,mNG3A_1.tif,132.1912,749.0673,274.0000,1136.0000,0.8794,774.0000,1.5414,0.6488,0.9440
16,mNG3A_1.tif,128.3780,333.3399,105.0000,527.0000,0.7784,345.0000,1.9522,0.5122,0.9381
17,mNG3A_1.tif,90.2459,386.1408,121.0000,620.0000,0.8735,379.0000,1.1106,0.9004,0.9122
18,mNG3A_1.tif,88.5512,124.9522,42.0000,238.0000,0.8052,125.0000,1.6398,0.6098,0.8932
19,mNG3A_1.tif,82.6195,188.8051,106.0000,279.0000,0.9168,187.0000,1.2356,0.8093,0.9264
20,mNG3A_1.tif,138.1229,580.3006,163.0000,1132.0000,0.8749,543.0000,1.3229,0.7559,0.9261
21,mNG3A_1.tif,172.4417,1008.8600,219.0000,1673.0000,0.8494,1032.0000,1.4239,0.7023,0.9282
22,mNG3A_1.tif,143.2071,417.6953,116.0000,891.0000,0.7915,410.0000,1.2939,0.7729,0.8977
23,mNG3A_1.tif,132.1912,417.9872,146.0000,697.0000,0.8208,425.0000,1.8067,0.5535,0.9440
24,mNG3A_1.tif,199.5579,340.0998,125.0000,616.0000,0.7987,337.0000,1.2251,0.8162,0.9110
25,mNG3A_1.tif,109.7356,576.3668,198.0000,798.0000,0.7620,591.0000,2.0324,0.4920,0.9234
26,mNG3A_1.tif,106.7698,174.5714,65.0000,281.0000,0.8412,174.0000,1.2448,0.8034,0.9130
27,mNG3A_1.tif,179.6444,1136.0991,232.0000,1896.0000,0.8984,1251.0000,1.3374,0.7477,0.9485
28,mNG3A_1.tif,81.7721,633.8187,228.0000,1099.0000,0.8710,620.0000,1.3249,0.7548,0.8998
29,mNG3A_1.tif,161.4258,233.2992,84.0000,367.0000,0.7339,231.0000,1.9738,0.5066,0.9018
30,mNG3A_1.tif,131.7675,433.6463,109.0000,740.0000,0.8553,439.0000,1.3427,0.7448,0.9284
31,mNG3A_1.tif,216.9291,1513.5039,364.0000,2462.0000,0.7322,1569.0000,1.3875,0.7207,0.8671
32,mNG3A_1.tif,159.3073,149.5346,49.0000,298.0000,0.7967,150.0000,1.5559,0.6427,0.9082
33,mNG3A_1.tif,160.1547,607.3466,175.0000,1033.0000,0.9240,616.0000,1.2101,0.8264,0.9582
34,mNG3A_1.tif,101.2618,180.4477,94.0000,299.0000,0.9319,185.0000,1.2947,0.7724,0.9373
35,mNG3A_1.tif,106.7698,371.5198,131.0000,780.0000,0.8281,344.0000,1.7210,0.5811,0.9147
36,mNG3A_1.tif,182.1866,2061.1047,475.0000,3306.0000,0.9395,2233.0000,1.1887,0.8413,0.9534
37,mNG3A_1.tif,124.1411,246.9113,68.0000,455.0000,0.8259,249.0000,1.6184,0.6179,0.9185
38,mNG3A_1.tif,178.7971,540.8341,131.0000,1205.0000,0.7355,536.0000,2.1498,0.4652,0.9305
39,mNG3A_1.tif,116.9384,531.1304,101.0000,1064.0000,0.9141,538.0000,1.1615,0.8610,0.9356
40,mNG3A_1.tif,110.5830,599.7356,211.0000,877.0000,0.8713,614.0000,1.3822,0.7235,0.9272
41,mNG3A_1.tif,100.8382,288.5294,110.0000,440.0000,0.9441,297.0000,1.1112,0.8999,0.9463
42,mNG3A_1.tif,119.4805,508.0213,137.0000,846.0000,0.8007,525.0000,1.9737,0.5067,0.9447
43,mNG3A_1.tif,107.6172,391.0827,152.0000,667.0000,0.8127,388.0000,1.5891,0.6293,0.8866
44,mNG3A_1.tif,217.7765,596.4300,217.0000,1055.0000,0.8887,596.0000,1.1560,0.8651,0.9475
45,mNG3A_1.tif,102.5329,274.3058,80.0000,485.0000,0.8533,273.0000,1.5001,0.6666,0.9184
46,mNG3A_1.tif,97.0249,164.1310,47.0000,286.0000,0.9276,165.0000,1.1917,0.8392,0.9366
47,mNG3A_1.tif,109.7356,179.6409,57.0000,327.0000,0.9314,181.0000,1.1906,0.8399,0.9470
48,mNG3A_1.tif,82.1958,299.2062,161.0000,506.0000,0.8836,291.0000,1.5189,0.6584,0.9282
49,mNG3A_1.tif,184.3050,872.5954,241.0000,1599.0000,0.8778,901.0000,1.4836,0.6740,0.9335
50,mNG3A_1.tif,122.4463,415.7232,144.0000,1045.0000,0.8722,381.0000,1.3985,0.7150,0.9338
51,mNG3A_1.tif,177.5260,1202.5680,307.0000,1899.0000,0.9505,1312.0000,1.0314,0.9696,0.9577
52,mNG3A_1.tif,212.2686,532.8024,187.0000,1103.0000,0.6467,518.0000,2.1492,0.4653,0.8721
53,mNG3A_1.tif,130.9201,164.8544,76.0000,257.0000,0.9497,163.0000,1.1180,0.8945,0.9522
54,mNG3A_1.tif,92.3644,357.3670,132.0000,606.0000,0.8754,360.0000,1.3726,0.7285,0.9277
55,mNG3A_1.tif,163.9679,344.6693,126.0000,601.0000,0.7976,360.0000,1.7699,0.5650,0.9181
56,mNG3A_1.tif,130.4964,132.0747,50.0000,212.0000,0.8995,132.0000,1.2666,0.7895,0.9347
