 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
1,5XmNG3K_1.tif,82.1958,540.7371,316.0000,824.0000,0.8564,548.0000,1.4379,0.6954,0.9151
2,5XmNG3K_1.tif,144.4782,3291.6276,637.0000,5255.0000,0.9087,3531.0000,1.2162,0.8222,0.9330
3,5XmNG3K_1.tif,97.8723,1995.1472,516.0000,3067.0000,0.9196,2044.0000,1.0260,0.9746,0.9240
4,5XmNG3K_1.tif,138.1229,2146.5429,437.0000,3723.0000,0.8203,2254.0000,1.8527,0.5398,0.9328
5,5XmNG3K_1.tif,141.5124,1604.8892,583.0000,2616.0000,0.9185,1633.0000,1.1115,0.8997,0.9448
6,5XmNG3K_1.tif,99.9908,520.0212,212.0000,909.0000,0.9202,504.0000,1.2347,0.8099,0.9291
7,5XmNG3K_1.tif,166.0864,716.3597,398.0000,1113.0000,0.7107,715.0000,1.2558,0.7963,0.8596
8,5XmNG3K_1.tif,141.9361,2226.5761,327.0000,4751.0000,0.7823,2310.0000,1.9512,0.5125,0.9293
9,5XmNG3K_1.tif,118.6331,1011.8857,487.0000,1671.0000,0.7835,970.0000,1.3962,0.7162,0.8861
10,5XmNG3K_1.tif,120.7516,642.2982,204.0000,1279.0000,0.7704,614.0000,1.9514,0.5125,0.9091
11,5XmNG3K_1.tif,129.6491,4026.0458,841.0000,8504.0000,0.8715,3779.0000,1.2607,0.7932,0.9231
12,5XmNG3K_1.tif,152.9520,1993.5097,494.0000,3314.0000,0.8624,2054.0000,1.4041,0.7122,0.9488
13,5XmNG3K_1.tif,119.9042,275.7385,115.0000,613.0000,0.9373,240.0000,1.0690,0.9355,0.9371
14,5XmNG3K_1.tif,105.4987,402.0321,126.0000,777.0000,0.7795,390.0000,1.8633,0.5367,0.9154
15,5XmNG3K_1.tif,144.4782,1439.2258,369.0000,2591.0000,0.8580,1466.0000,1.5823,0.6320,0.9304
16,5XmNG3K_1.tif,109.7356,11849.3552,647.0000,25968.0000,0.8986,12027.0000,1.4463,0.6914,0.9367
17,5XmNG3K_1.tif,84.7379,436.1500,172.0000,685.0000,0.8529,441.0000,1.4385,0.6952,0.9091
18,5XmNG3K_1.tif,118.2094,1324.4444,316.0000,2268.0000,0.8830,1411.0000,1.3248,0.7548,0.9269
19,5XmNG3K_1.tif,169.4759,1876.0800,364.0000,3340.0000,0.8683,2128.0000,1.4920,0.6702,0.9490
20,5XmNG3K_1.tif,133.0386,839.1975,196.0000,1603.0000,0.6842,799.0000,1.9732,0.5068,0.8638
21,5XmNG3K_1.tif,129.6491,265.8170,91.0000,442.0000,0.7213,266.0000,1.8543,0.5393,0.8780
22,5XmNG3K_1.tif,111.8541,2000.5189,726.0000,3355.0000,0.8912,2067.0000,1.1953,0.8366,0.9312
23,5XmNG3K_1.tif,90.2459,342.3286,155.0000,481.0000,0.9117,347.0000,1.3496,0.7410,0.9221
24,5XmNG3K_1.tif,96.6013,487.5877,90.0000,1218.0000,0.9637,425.0000,1.0652,0.9388,0.9421
25,5XmNG3K_1.tif,192.7788,2217.8418,562.0000,3939.0000,0.8786,2316.0000,1.3397,0.7464,0.9440
26,5XmNG3K_1.tif,144.4782,3775.0645,782.0000,11341.0000,0.9217,3259.0000,1.3028,0.7676,0.9472
27,5XmNG3K_1.tif,230.4872,3984.1415,1418.0000,10423.0000,0.8360,3813.0000,1.4792,0.6760,0.9404
28,5XmNG3K_1.tif,219.0476,2824.3772,1237.0000,4300.0000,0.6089,2784.0000,2.0516,0.4874,0.8142
29,5XmNG3K_1.tif,116.9384,3704.6341,1359.0000,5574.0000,0.9392,3793.0000,1.0496,0.9527,0.9388
30,5XmNG3K_1.tif,149.1388,3277.3778,439.0000,7435.0000,0.5778,3260.0000,1.7480,0.5721,0.7586
31,5XmNG3K_1.tif,84.7379,1124.7500,615.0000,1614.0000,0.8716,1126.0000,1.3681,0.7309,0.9324
32,5XmNG3K_1.tif,111.8541,1311.8561,175.0000,4377.0000,0.7366,1091.0000,1.7519,0.5708,0.8800
33,5XmNG3K_1.tif,113.9725,1801.3717,490.0000,2892.0000,0.8770,1908.0000,1.2596,0.7939,0.9228
34,5XmNG3K_1.tif,115.6673,1707.5604,496.0000,2366.0000,0.8707,1828.0000,1.5815,0.6323,0.9430
35,5XmNG3K_1.tif,87.7038,1231.9662,583.0000,1682.0000,0.5595,1271.0000,2.6749,0.3738,0.7992
36,5XmNG3K_1.tif,88.1275,569.2548,174.0000,822.0000,0.7851,604.0000,1.6979,0.5890,0.8927
37,5XmNG3K_1.tif,98.2960,1402.7241,348.0000,2243.0000,0.7806,1415.0000,1.5031,0.6653,0.9027
