 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
995,mNG3K_2.tif,97.4486,276.9348,85.0000,396.0000,0.7764,286.0000,2.0983,0.4766,0.9218
996,mNG3K_2.tif,100.8382,928.4748,475.0000,1671.0000,0.8034,824.0000,1.2037,0.8307,0.8981
997,mNG3K_2.tif,99.5671,765.1830,309.0000,1395.0000,0.8550,738.0000,1.4729,0.6790,0.9216
998,mNG3K_2.tif,185.5761,1176.7671,299.0000,1906.0000,0.9280,1218.0000,1.1048,0.9051,0.9553
999,mNG3K_2.tif,114.8199,402.9815,131.0000,638.0000,0.8975,418.0000,1.2617,0.7926,0.9329
1000,mNG3K_2.tif,127.5306,570.2924,105.0000,878.0000,0.9182,587.0000,1.1511,0.8687,0.9436
1001,mNG3K_2.tif,108.0409,427.4000,118.0000,658.0000,0.8817,433.0000,1.3423,0.7450,0.9427
1002,mNG3K_2.tif,86.0090,440.6404,99.0000,766.0000,0.9043,448.0000,1.2707,0.7869,0.9186
1003,mNG3K_2.tif,143.6308,869.7906,144.0000,1585.0000,0.8121,900.0000,1.5201,0.6578,0.8968
1004,mNG3K_2.tif,151.6809,1004.4888,272.0000,1656.0000,0.8122,1040.0000,1.3733,0.7282,0.9052
1005,mNG3K_2.tif,141.9361,351.4239,96.0000,565.0000,0.9055,347.0000,1.1497,0.8698,0.9397
1006,mNG3K_2.tif,82.6195,760.4051,317.0000,1245.0000,0.8608,773.0000,1.3143,0.7609,0.8884
1007,mNG3K_2.tif,107.6172,926.1378,117.0000,2211.0000,0.8164,916.0000,1.4772,0.6769,0.9253
1008,mNG3K_2.tif,141.0887,755.7447,332.0000,1156.0000,0.8219,781.0000,1.2673,0.7891,0.9212
1009,mNG3K_2.tif,111.8541,373.7348,83.0000,710.0000,0.8983,370.0000,1.4429,0.6931,0.9412
1010,mNG3K_2.tif,91.5170,480.5787,258.0000,715.0000,0.9413,483.0000,1.2047,0.8301,0.9495
1011,mNG3K_2.tif,150.8335,784.2584,163.0000,1389.0000,0.8282,809.0000,1.3419,0.7452,0.9013
1012,mNG3K_2.tif,98.2960,318.8750,115.0000,547.0000,0.8684,311.0000,1.5003,0.6665,0.9317
1013,mNG3K_2.tif,144.0545,1068.9559,220.0000,1670.0000,0.7815,1143.0000,2.0166,0.4959,0.9418
1014,mNG3K_2.tif,133.4623,1403.5841,354.0000,2739.0000,0.8944,1467.0000,1.5376,0.6504,0.9545
1015,mNG3K_2.tif,88.5512,1183.1005,383.0000,1799.0000,0.8834,1214.0000,1.2558,0.7963,0.9227
1016,mNG3K_2.tif,190.2367,1349.7840,598.0000,2402.0000,0.8424,1309.0000,1.2604,0.7934,0.9393
1017,mNG3K_2.tif,97.0249,199.3406,62.0000,355.0000,0.8401,196.0000,1.6583,0.6030,0.9160
1018,mNG3K_2.tif,161.4258,2238.3202,640.0000,3476.0000,0.8981,2329.0000,1.3913,0.7188,0.9454
1019,mNG3K_2.tif,130.0727,492.3094,179.0000,805.0000,0.8077,501.0000,1.3824,0.7234,0.9096
